accuracy,loss,val_accuracy,val_loss,learning_rate,epoch
0.6178125143051147,3.211071729660034,0.7737500071525574,3.1287646293640137,9.999999747378752e-05,0
0.7603124976158142,3.0979862213134766,0.8737499713897705,3.041546106338501,9.999999747378752e-05,1
0.8121874928474426,3.0256404876708984,0.8974999785423279,2.9786040782928467,9.999999747378752e-05,2
0.8403124809265137,2.981923818588257,0.9087499976158142,2.934896945953369,9.999999747378752e-05,3
0.8559374809265137,2.9479098320007324,0.9100000262260437,2.9048349857330322,9.999999747378752e-05,4
0.8731250166893005,2.917128801345825,0.9112499952316284,2.881326913833618,9.999999747378752e-05,5
0.8734375238418579,2.904050350189209,0.9137499928474426,2.8649654388427734,9.999999747378752e-05,6
0.8768749833106995,2.8879499435424805,0.9200000166893005,2.8527636528015137,9.999999747378752e-05,7
0.8799999952316284,2.8807590007781982,0.9212499856948853,2.8420445919036865,9.999999747378752e-05,8
0.8949999809265137,2.8639020919799805,0.918749988079071,2.8324291706085205,9.999999747378752e-05,9
0.893750011920929,2.8549256324768066,0.9225000143051147,2.8235995769500732,9.999999747378752e-05,10
0.8934375047683716,2.8462588787078857,0.925000011920929,2.8152201175689697,9.999999747378752e-05,11
0.8962500095367432,2.837222099304199,0.9262499809265137,2.8091931343078613,9.999999747378752e-05,12
0.9018750190734863,2.833038568496704,0.9275000095367432,2.803279399871826,9.999999747378752e-05,13
0.90625,2.8233563899993896,0.9275000095367432,2.796560764312744,9.999999747378752e-05,14
0.9065625071525574,2.817117214202881,0.9287499785423279,2.7919726371765137,9.999999747378752e-05,15
0.9028124809265137,2.814115285873413,0.9287499785423279,2.7881646156311035,9.999999747378752e-05,16
0.9115625023841858,2.8082199096679688,0.9275000095367432,2.7825686931610107,9.999999747378752e-05,17
0.9159374833106995,2.8041579723358154,0.9312499761581421,2.779184579849243,9.999999747378752e-05,18
0.9125000238418579,2.7987899780273438,0.9287499785423279,2.7759714126586914,9.999999747378752e-05,19
0.9118750095367432,2.793444871902466,0.9275000095367432,2.7715682983398438,9.999999747378752e-05,20
0.917187511920929,2.7891464233398438,0.9312499761581421,2.768442153930664,9.999999747378752e-05,21
0.9196875095367432,2.7880160808563232,0.9312499761581421,2.7658908367156982,9.999999747378752e-05,22
0.9153125286102295,2.7888474464416504,0.9337499737739563,2.7627463340759277,9.999999747378752e-05,23
0.9196875095367432,2.7793707847595215,0.9325000047683716,2.760434150695801,9.999999747378752e-05,24
0.9221875071525574,2.7748031616210938,0.9325000047683716,2.7564785480499268,9.999999747378752e-05,25
0.9243749976158142,2.7753493785858154,0.9312499761581421,2.754173517227173,9.999999747378752e-05,26
0.9246875047683716,2.769759178161621,0.9300000071525574,2.7514476776123047,9.999999747378752e-05,27
0.9237499833106995,2.768531560897827,0.9337499737739563,2.749659776687622,9.999999747378752e-05,28
0.9209374785423279,2.765303373336792,0.9362499713897705,2.746675729751587,9.999999747378752e-05,29
0.9221875071525574,2.763493537902832,0.9362499713897705,2.743424415588379,9.999999747378752e-05,30
0.9303125143051147,2.7572033405303955,0.9387500286102295,2.7407162189483643,9.999999747378752e-05,31
0.9290624856948853,2.755406379699707,0.9362499713897705,2.7400290966033936,9.999999747378752e-05,32
0.9262499809265137,2.752737522125244,0.9362499713897705,2.736741304397583,9.999999747378752e-05,33
0.9306250214576721,2.749239444732666,0.9375,2.7345166206359863,9.999999747378752e-05,34
0.9331250190734863,2.7481729984283447,0.9387500286102295,2.732490301132202,9.999999747378752e-05,35
0.9303125143051147,2.7492194175720215,0.9412500262260437,2.7296385765075684,9.999999747378752e-05,36
0.9325000047683716,2.739572525024414,0.9399999976158142,2.728231430053711,9.999999747378752e-05,37
0.9325000047683716,2.744671583175659,0.9399999976158142,2.7265689373016357,9.999999747378752e-05,38
0.9303125143051147,2.738924503326416,0.9412500262260437,2.7241251468658447,9.999999747378752e-05,39
0.9275000095367432,2.7451751232147217,0.9412500262260437,2.722348690032959,9.999999747378752e-05,40
0.9371874928474426,2.735666513442993,0.9412500262260437,2.7213473320007324,9.999999747378752e-05,41
0.9378125071525574,2.734098196029663,0.9412500262260437,2.719435930252075,9.999999747378752e-05,42
0.9300000071525574,2.7337002754211426,0.9412500262260437,2.7175376415252686,9.999999747378752e-05,43
0.9350000023841858,2.7293038368225098,0.9399999976158142,2.715364933013916,9.999999747378752e-05,44
0.9331250190734863,2.728707790374756,0.9412500262260437,2.7135820388793945,9.999999747378752e-05,45
0.9381250143051147,2.726139545440674,0.9412500262260437,2.711541175842285,9.999999747378752e-05,46
0.9384375214576721,2.7217557430267334,0.9399999976158142,2.7107656002044678,9.999999747378752e-05,47
0.9375,2.7215981483459473,0.9424999952316284,2.708991289138794,9.999999747378752e-05,48
0.9362499713897705,2.721590995788574,0.9437500238418579,2.708247184753418,9.999999747378752e-05,49
0.9371874928474426,2.7172982692718506,0.9437500238418579,2.7070822715759277,9.999999747378752e-05,50
0.9403125047683716,2.71498441696167,0.9424999952316284,2.704674005508423,9.999999747378752e-05,51
0.9412500262260437,2.7136123180389404,0.9437500238418579,2.7025351524353027,9.999999747378752e-05,52
0.9381250143051147,2.71390962600708,0.9437500238418579,2.7016425132751465,9.999999747378752e-05,53
0.9378125071525574,2.712731122970581,0.9424999952316284,2.6998062133789062,9.999999747378752e-05,54
0.9403125047683716,2.7079226970672607,0.9437500238418579,2.698768377304077,9.999999747378752e-05,55
0.9396874904632568,2.7062058448791504,0.9424999952316284,2.6970934867858887,9.999999747378752e-05,56
0.9440624713897705,2.704042434692383,0.9424999952316284,2.6962883472442627,9.999999747378752e-05,57
0.9449999928474426,2.700270891189575,0.9424999952316284,2.695613145828247,9.999999747378752e-05,58
0.9446874856948853,2.701991319656372,0.9449999928474426,2.6932380199432373,9.999999747378752e-05,59
0.9459375143051147,2.6988539695739746,0.9462500214576721,2.691591262817383,9.999999747378752e-05,60
0.9474999904632568,2.697242498397827,0.9449999928474426,2.6909430027008057,9.999999747378752e-05,61
0.9462500214576721,2.696417808532715,0.9474999904632568,2.689121961593628,9.999999747378752e-05,62
0.9446874856948853,2.694504976272583,0.9474999904632568,2.687302827835083,9.999999747378752e-05,63
0.9462500214576721,2.69288969039917,0.9449999928474426,2.6867294311523438,9.999999747378752e-05,64
0.9453125,2.6904120445251465,0.9474999904632568,2.684297561645508,9.999999747378752e-05,65
0.9490625262260437,2.6920549869537354,0.9474999904632568,2.6832387447357178,9.999999747378752e-05,66
0.9453125,2.6884610652923584,0.9487500190734863,2.682255744934082,9.999999747378752e-05,67
0.9481250047683716,2.6888720989227295,0.949999988079071,2.680753707885742,9.999999747378752e-05,68
0.949999988079071,2.687692642211914,0.9474999904632568,2.6787869930267334,9.999999747378752e-05,69
0.9490625262260437,2.6843903064727783,0.9474999904632568,2.6770596504211426,9.999999747378752e-05,70
0.953125,2.6813547611236572,0.9462500214576721,2.6756274700164795,9.999999747378752e-05,71
0.9534375071525574,2.679015874862671,0.9487500190734863,2.6743521690368652,9.999999747378752e-05,72
0.9456250071525574,2.6813459396362305,0.9462500214576721,2.6728713512420654,9.999999747378752e-05,73
0.949999988079071,2.6789019107818604,0.9512500166893005,2.672410011291504,9.999999747378752e-05,74
0.9518749713897705,2.674816608428955,0.9474999904632568,2.6705925464630127,9.999999747378752e-05,75
0.9471874833106995,2.6778180599212646,0.9512500166893005,2.6705358028411865,9.999999747378752e-05,76
0.9534375071525574,2.6766579151153564,0.9512500166893005,2.6687393188476562,9.999999747378752e-05,77
0.9506250023841858,2.6715657711029053,0.9512500166893005,2.6674423217773438,9.999999747378752e-05,78
0.9543750286102295,2.6706790924072266,0.9487500190734863,2.66617488861084,9.999999747378752e-05,79
0.9546874761581421,2.6689789295196533,0.9512500166893005,2.665684223175049,9.999999747378752e-05,80
0.9559375047683716,2.6680221557617188,0.9512500166893005,2.6640071868896484,9.999999747378752e-05,81
0.9565625190734863,2.6652235984802246,0.949999988079071,2.6626274585723877,9.999999747378752e-05,82
0.9515625238418579,2.664567470550537,0.949999988079071,2.6621084213256836,9.999999747378752e-05,83
